,client_id,district_id,sex,birth_date
3402,3590,23,0,1976-09-23
3403,3591,74,1,1930-09-28
3404,3592,74,0,1925-03-30
3405,3594,13,0,1961-05-07
3406,3595,28,1,1965-01-01
3407,3596,74,1,1975-03-22
3408,3597,10,0,1933-08-17
3409,3598,66,1,1923-09-11
3410,3599,66,0,1931-03-02
3411,3600,46,0,1943-07-26
3412,3601,19,1,1938-08-03
3413,3602,19,0,1940-12-10
3414,3603,42,1,1954-06-13
3415,3605,71,1,1934-07-24
3416,3606,63,1,1958-06-06
3417,3607,18,0,1946-07-29
3418,3608,66,1,1947-12-09
3419,3609,66,0,1955-10-26
3420,3610,36,1,1919-05-08
3421,3611,30,0,1972-05-27
3422,3612,19,0,1962-09-04
3423,3613,19,1,1969-02-12
3424,3614,43,0,1971-10-09
3425,3615,1,1,1974-07-04
3426,3616,77,0,1964-04-14
3427,3617,51,0,1954-11-30
3428,3618,54,1,1953-02-21
3429,3619,40,1,1955-08-09
3430,3620,21,1,1937-09-14
3431,3621,66,1,1939-07-21
3432,3622,66,0,1938-04-17
3433,3623,28,0,1965-04-20
3434,3624,1,0,1982-02-27
3435,3627,18,0,1981-06-08
3436,3628,11,0,1927-02-26
3437,3629,42,1,1947-12-13
3438,3630,64,0,1923-11-28
3439,3631,64,1,1921-11-19
3440,3632,15,0,1943-09-29
3441,3633,72,1,1933-10-14
3442,3634,1,1,1923-06-25
3443,3635,1,0,1921-01-31
3444,3636,46,1,1978-05-19
3445,3637,64,1,1959-01-10
3446,3638,49,0,1943-12-11
3447,3639,73,1,1928-04-17
3448,3640,75,1,1978-07-24
3449,3641,75,0,1979-02-01
3450,3642,19,1,1961-08-27
3451,3643,26,1,1980-11-11
3452,3644,75,1,1951-06-14
3453,3645,34,1,1975-02-26
3454,3646,33,0,1943-06-16
3455,3647,33,1,1948-08-23
3456,3648,3,1,1980-01-03
3457,3649,10,0,1959-10-25
3458,3650,64,1,1918-02-17
3459,3651,35,1,1918-10-01
3460,3652,1,1,1920-02-20
3461,3653,1,0,1917-01-03
3462,3654,25,0,1924-03-01
3463,3655,59,1,1968-02-06
3464,3656,62,0,1925-08-26
3465,3657,62,1,1921-05-18
3466,3658,58,1,1924-04-05
3467,3659,42,0,1930-11-10
3468,3660,65,1,1974-07-09
3469,3661,51,1,1932-11-25
3470,3662,27,1,1931-09-22
3471,3663,69,0,1947-06-25
3472,3664,69,1,1951-03-19
3473,3667,70,1,1971-09-18
3474,3668,70,0,1972-12-23
3475,3669,10,1,1962-08-22
3476,3670,44,0,1980-09-17
3477,3671,10,1,1943-07-16
3478,3672,10,0,1948-12-06
3479,3673,1,0,1951-12-07
3480,3674,17,0,1980-11-10
3481,3675,70,1,1952-03-18
3482,3676,10,0,1965-10-14
3483,3677,10,1,1960-09-16
3484,3678,1,0,1934-08-12
3485,3679,72,1,1931-04-23
3486,3680,72,0,1923-04-07
3487,3681,1,1,1921-04-26
3488,3682,1,0,1924-01-12
3489,3683,74,0,1977-02-22
3490,3684,16,0,1961-12-31
3491,3685,74,1,1974-03-06
3492,3686,61,0,1962-10-11
3493,3687,49,1,1972-02-06
3494,3688,49,0,1975-05-02
3495,3689,9,0,1979-07-12
3496,3690,44,1,1960-08-02
3497,3691,18,1,1965-04-17
3498,3693,15,1,1922-03-31
3499,3694,15,0,1920-04-29
3500,3695,55,1,1934-10-04
3501,3696,55,0,1939-04-11
3502,3697,9,0,1954-01-16
3503,3698,44,1,1971-04-25
3504,3699,1,1,1968-08-08
3505,3700,1,0,1976-05-24
3506,3701,73,0,1954-05-06
3507,3702,76,1,1952-11-27
3508,3703,17,1,1931-06-15
3509,3704,69,1,1962-04-11
3510,3705,1,0,1965-06-04
3511,3707,74,1,1941-06-24
3512,3708,46,0,1958-03-16
3513,3709,46,1,1955-05-03
3514,3710,59,1,1928-01-25
3515,3711,25,1,1968-05-07
3516,3712,56,0,1969-05-30
3517,3713,41,0,1944-02-23
3518,3714,8,0,1953-10-01
3519,3716,74,1,1953-04-15
3520,3717,71,1,1925-01-30
3521,3718,71,0,1929-06-29
3522,3719,54,1,1930-08-30
3523,3720,54,0,1936-12-07
3524,3721,64,0,1954-12-16
3525,3722,1,0,1956-04-29
3526,3723,18,1,1968-09-01
3527,3724,57,0,1925-09-23
3528,3727,33,1,1970-01-13
3529,3728,66,1,1936-01-06
3530,3729,66,0,1941-08-22
3531,3730,59,0,1945-08-07
3532,3732,66,1,1946-08-27
3533,3733,1,0,1946-05-09
3534,3734,15,1,1943-12-02
3535,3735,18,1,1938-01-17
3536,3736,18,0,1932-07-22
3537,3737,12,1,1948-04-30
3538,3738,1,0,1978-03-31
3539,3739,3,0,1956-08-21
3540,3740,46,1,1929-11-03
3541,3741,16,1,1936-05-04
3542,3742,56,0,1961-11-27
3543,3743,56,1,1958-11-06
3544,3745,2,0,1971-01-19
3545,3746,66,1,1975-01-25
3546,3747,1,1,1964-12-02
3547,3748,59,0,1930-03-05
3548,3749,65,0,1943-03-21
3549,3750,1,1,1938-10-03
3550,3751,33,1,1966-10-12
3551,3752,33,0,1961-02-06
3552,3753,1,0,1959-04-14
3553,3754,1,0,1947-07-13
3554,3755,37,0,1951-07-09
3555,3756,12,0,1971-10-03
3556,3757,5,1,1922-04-16
3557,3758,53,0,1963-09-14
3558,3759,53,1,1961-10-12
3559,3760,18,1,1955-01-04
3560,3761,48,1,1975-08-05
3561,3762,60,0,1959-02-18
3562,3763,38,0,1977-08-12
3563,3764,38,1,1978-01-29
3564,3765,45,0,1956-01-24
3565,3766,1,0,1980-03-10
3566,3767,14,1,1936-09-07
3567,3768,14,0,1944-03-04
3568,3769,54,1,1957-09-10
3569,3770,35,0,1925-01-03
3570,3771,48,1,1942-03-27
3571,3772,48,0,1936-08-23
3572,3773,33,0,1964-07-29
3573,3774,1,1,1922-10-29
3574,3775,46,1,1928-11-27
3575,3776,74,1,1978-07-09
3576,3777,74,0,1975-09-04
3577,3779,6,1,1949-05-15
3578,3780,37,1,1977-11-22
3579,3781,17,0,1975-03-12
3580,3782,1,1,1980-09-10
3581,3783,1,0,1968-07-08
3582,3784,1,1,1974-11-08
3583,3785,66,0,1920-07-18
3584,3786,13,1,1920-07-10
3585,3787,21,0,1978-05-07
3586,3788,56,0,1955-07-05
3587,3789,66,1,1964-10-17
3588,3790,48,1,1936-08-28
3589,3791,72,1,1939-03-18
3590,3792,74,1,1972-09-21
3591,3793,39,0,1951-06-20
3592,3794,37,0,1976-05-06
3593,3795,12,1,1982-05-03
3594,3796,3,1,1953-06-29
3595,3797,3,0,1951-07-14
3596,3798,1,0,1954-11-17
3597,3799,2,1,1929-03-24
3598,3800,38,0,1954-06-15
3599,3801,38,1,1948-08-15
3600,3802,67,1,1925-07-28
3601,3803,1,1,1930-07-15
3602,3804,1,0,1933-04-11
3603,3805,68,1,1942-12-20
3604,3806,54,0,1967-06-27
3605,3807,33,0,1947-11-07
3606,3808,57,1,1943-01-24
3607,3811,6,1,1952-06-20
3608,3812,1,1,1967-02-08
3609,3813,2,0,1978-08-25
3610,3814,1,1,1945-09-13
3611,3815,28,0,1969-04-12
3612,3816,1,1,1966-01-26
3613,3817,77,0,1937-10-21
3614,3818,71,1,1942-07-28
3615,3819,71,0,1936-05-24
3616,3821,22,1,1939-05-16
3617,3822,48,1,1953-11-26
3618,3823,63,1,1956-12-08
3619,3824,41,1,1971-01-07
3620,3825,41,0,1965-04-20
3621,3826,33,1,1921-03-08
3622,3827,33,0,1923-05-05
3623,3829,59,1,1972-03-13
3624,3830,18,0,1968-02-24
3625,3831,11,1,1918-02-11
3626,3832,11,0,1925-09-04
3627,3833,19,1,1935-03-01
3628,3834,1,0,1976-09-12
3629,3835,50,0,1931-05-12
3630,3836,77,1,1948-11-21
3631,3837,39,0,1921-08-22
3632,3838,65,1,1929-10-27
3633,3839,65,0,1937-07-05
3634,3840,50,0,1933-06-12
3635,3841,26,1,1919-07-08
3636,3842,74,1,1976-06-26
3637,3843,4,0,1942-04-21
3638,3844,71,0,1963-12-26
3639,3845,1,1,1959-05-09
3640,3846,27,0,1980-07-11
3641,3847,6,0,1959-09-14
3642,3848,45,0,1938-08-14
3643,3849,1,0,1932-12-11
3644,3850,45,0,1957-01-26
3645,3851,45,1,1961-11-20
3646,3852,10,0,1952-09-12
3647,3853,59,0,1980-07-04
3648,3854,24,1,1959-08-30
3649,3855,29,1,1939-03-20
3650,3856,1,0,1944-06-09
3651,3857,72,0,1952-12-03
3652,3858,18,0,1948-06-14
3653,3859,18,1,1941-05-03
3654,3860,74,1,1938-04-10
3655,3861,11,0,1951-01-27
3656,3862,40,0,1947-07-13
3657,3863,1,0,1939-10-27
3658,3864,1,1,1931-11-17
3659,3865,75,1,1977-11-06
3660,3866,75,0,1977-07-03
3661,3868,66,1,1962-11-14
3662,3869,17,0,1946-02-24
3663,3870,4,0,1971-08-08
3664,3871,4,1,1979-03-25
3665,3872,8,1,1930-04-19
3666,3873,23,0,1960-12-16
3667,3874,61,0,1942-08-10
3668,3875,1,0,1930-07-27
3669,3876,1,1,1923-05-22
3670,3877,38,0,1956-09-13
3671,3880,29,0,1961-08-24
3672,3881,45,0,1947-05-07
3673,3882,45,1,1942-05-10
3674,3883,18,1,1965-09-27
3675,3884,72,1,1963-11-18
3676,3885,70,0,1940-01-17
3677,3886,8,0,1965-07-17
3678,3887,67,1,1920-01-17
3679,3888,67,0,1916-10-27
3680,3890,3,1,1958-10-22
3681,3891,75,1,1958-12-14
3682,3892,1,1,1979-04-19
3683,3893,1,1,1969-12-26
3684,3894,29,1,1941-01-21
3685,3895,29,0,1945-05-03
3686,3896,5,1,1923-10-03
3687,3897,16,0,1951-03-28
3688,3898,57,0,1948-01-17
3689,3899,55,0,1919-09-20
3690,3900,55,1,1943-09-23
3691,3901,55,0,1951-04-12
3692,3902,65,0,1949-12-20
3693,3903,1,0,1948-03-18
3694,3904,29,0,1939-01-15
3695,3905,29,1,1935-08-05
3696,3906,64,1,1936-12-23
3697,3907,1,0,1954-12-09
3698,3908,73,1,1929-11-25
3699,3909,73,0,1923-09-16
3700,3910,37,0,1919-08-23
3701,3911,31,0,1952-10-13
3702,3912,1,0,1945-03-07
3703,3913,8,1,1951-08-01
3704,3914,52,0,1920-08-24
3705,3915,20,1,1977-01-05
3706,3916,47,0,1970-08-27
3707,3917,47,1,1967-12-28
3708,3918,5,1,1974-01-10
3709,3919,35,1,1942-06-17
3710,3920,44,0,1925-08-13
3711,3921,28,0,1958-01-21
3712,3922,1,0,1928-04-08
3713,3923,1,1,1935-10-20
3714,3924,56,1,1971-01-09
3715,3925,45,0,1936-08-14
3716,3926,54,1,1972-10-01
3717,3927,61,0,1948-02-23
3718,3928,77,0,1928-08-08
3719,3929,74,1,1957-11-01
3720,3930,1,1,1921-01-17
3721,3931,1,0,1921-10-15
3722,3932,59,1,1939-10-06
3723,3933,59,0,1946-09-07
3724,3934,12,1,1968-10-15
3725,3935,71,1,1939-11-27
3726,3936,36,0,1962-04-08
3727,3937,36,1,1963-06-09
3728,3938,27,1,1980-01-22
3729,3939,40,1,1953-11-06
3730,3942,53,1,1952-08-13
3731,3943,1,1,1945-12-04
3732,3944,8,1,1936-01-01
3733,3945,8,0,1931-10-25
3734,3946,1,1,1975-05-11
3735,3947,23,1,1967-05-25
3736,3948,44,0,1979-05-23
3737,3949,44,1,1974-08-26
3738,3950,38,1,1924-03-21
3739,3951,38,0,1920-07-22
3740,3952,52,0,1965-12-28
3741,3953,14,0,1925-06-09
3742,3954,64,1,1957-10-31
3743,3955,64,0,1960-05-31
3744,3956,21,0,1975-06-02
3745,3957,21,1,1971-08-12
3746,3958,37,0,1946-04-30
3747,3959,30,0,1970-07-15
3748,3960,8,1,1964-01-06
3749,3961,53,0,1943-04-03
3750,3962,74,1,1952-11-28
3751,3963,76,1,1974-02-07
3752,3964,74,1,1942-05-07
3753,3965,1,1,1963-05-16
3754,3966,1,0,1969-10-07
3755,3967,18,0,1960-09-26
3756,3968,18,1,1955-06-15
3757,3969,4,0,1951-02-19
3758,3970,46,0,1980-08-09
3759,3971,1,1,1966-02-20
3760,3972,1,1,1930-06-01
3761,3973,1,0,1982-08-20
3762,3974,68,1,1938-08-24
3763,3975,1,0,1954-07-19
3764,3976,43,1,1967-09-13
3765,3977,8,1,1975-09-27
3766,3978,18,1,1970-12-15
3767,3979,54,0,1928-10-14
3768,3980,1,1,1953-07-13
3769,3981,19,1,1979-06-16
3770,3982,45,0,1919-01-15
3771,3983,1,0,1926-05-22
3772,3984,1,0,1964-03-13
3773,3985,75,0,1979-04-16
3774,3987,67,1,1960-11-07
3775,3988,53,0,1974-09-04
3776,3989,53,1,1980-03-27
3777,3990,29,1,1973-02-03
3778,3991,11,1,1967-05-17
3779,3992,71,0,1948-11-10
3780,3993,14,0,1980-03-07
3781,3994,21,0,1965-01-31
3782,3995,1,0,1948-08-15
3783,3996,36,0,1947-07-16
3784,3997,13,0,1927-01-05
3785,3998,59,0,1950-06-03
3786,3999,30,0,1976-01-16
3787,4000,40,1,1957-10-22
3788,4001,69,1,1956-01-29
3789,4002,25,0,1920-06-29
3790,4003,8,1,1949-04-23
3791,4004,30,0,1957-08-12
3792,4006,25,0,1978-05-07
3793,4007,23,1,1948-11-07
3794,4008,23,0,1951-05-08
3795,4009,4,1,1966-06-29
3796,4010,4,0,1948-06-17
3797,4011,62,0,1957-12-19
3798,4012,56,0,1956-10-09
3799,4013,1,0,1951-12-06
3800,4014,17,1,1980-09-06
3801,4015,65,0,1972-12-27
3802,4016,13,0,1971-05-25
3803,4017,13,1,1964-05-15
3804,4018,3,0,1980-09-07
3805,4019,11,1,1945-09-16
3806,4020,45,0,1953-03-31
3807,4021,45,1,1948-12-10
3808,4022,1,1,1926-02-10
3809,4023,1,0,1925-05-17
3810,4024,3,1,1964-10-16
3811,4025,3,0,1971-10-07
3812,4026,76,0,1945-09-24
3813,4027,16,0,1965-06-28
3814,4028,16,1,1970-08-08
3815,4029,17,1,1967-01-03
3816,4030,44,0,1976-09-21
3817,4031,67,1,1975-05-22
3818,4032,35,0,1964-08-02
3819,4033,51,1,1925-10-15
3820,4034,58,1,1937-07-17
3821,4035,58,0,1930-08-20
3822,4036,25,0,1976-07-09
3823,4037,1,0,1966-10-22
3824,4040,59,0,1961-05-17
3825,4041,59,1,1954-01-26
3826,4042,1,1,1939-09-04
3827,4043,70,0,1953-05-09
3828,4044,44,0,1930-04-29
3829,4046,1,0,1944-12-18
3830,4047,1,1,1937-01-28
3831,4048,4,1,1923-11-24
3832,4049,4,1,1945-09-13
3833,4050,47,1,1948-12-30
3834,4051,74,1,1949-10-06
3835,4052,74,0,1950-10-17
3836,4053,70,0,1929-09-23
3837,4054,72,0,1959-02-08
3838,4055,74,0,1953-06-01
3839,4056,63,0,1952-07-26
3840,4057,70,0,1922-06-11
3841,4059,54,1,1924-05-11
3842,4060,44,0,1954-06-21
3843,4061,8,1,1978-12-24
3844,4062,71,1,1950-08-08
3845,4063,61,0,1966-02-16
3846,4064,61,1,1972-02-08
3847,4065,73,1,1942-06-27
3848,4066,30,0,1936-11-28
3849,4067,21,0,1959-07-08
3850,4068,11,1,1924-06-25
3851,4069,68,1,1959-03-07
3852,4070,68,0,1959-05-23
3853,4071,45,0,1942-12-15
3854,4072,45,1,1941-05-08
3855,4073,24,1,1955-02-10
3856,4074,24,0,1958-06-08
3857,4075,8,0,1944-09-18
3858,4076,49,1,1969-11-17
3859,4077,68,0,1955-03-06
3860,4078,23,1,1951-06-04
3861,4079,27,1,1955-06-29
3862,4080,21,0,1943-09-26
3863,4081,9,1,1978-06-03
3864,4082,58,0,1961-01-15
3865,4083,74,0,1968-01-30
3866,4084,55,1,1957-10-05
3867,4085,55,0,1952-12-04
3868,4086,63,0,1941-12-22
3869,4087,64,0,1946-02-16
3870,4088,68,0,1948-12-18
3871,4089,68,1,1947-02-27
3872,4090,23,1,1971-06-22
3873,4091,29,0,1982-09-07
3874,4092,14,0,1933-11-11
3875,4093,1,1,1946-09-29
3876,4094,2,1,1979-12-19
3877,4095,25,1,1974-09-14
3878,4096,25,0,1980-03-16
3879,4098,13,1,1938-03-28
3880,4099,12,0,1945-05-03
3881,4100,74,1,1955-03-13
3882,4101,1,0,1970-05-07
3883,4102,4,0,1969-08-15
3884,4103,4,1,1965-05-19
3885,4104,23,1,1919-04-10
3886,4105,16,0,1980-11-15
3887,4106,1,1,1936-11-09
3888,4107,49,1,1954-09-09
3889,4108,43,0,1926-01-26
3890,4109,63,1,1953-08-11
3891,4112,38,1,1974-11-28
3892,4113,76,0,1947-09-09
3893,4114,63,1,1964-02-09
3894,4115,33,1,1943-03-27
3895,4116,36,1,1936-11-24
3896,4117,53,0,1918-07-01
3897,4118,28,1,1978-06-17
3898,4119,62,0,1962-02-20
3899,4120,62,1,1961-03-06
3900,4121,23,1,1923-02-12
3901,4122,39,1,1969-09-18
3902,4123,39,0,1966-11-12
3903,4124,19,0,1963-11-10
3904,4125,31,0,1922-04-17
3905,4126,74,1,1975-09-09
3906,4127,74,0,1970-05-26
3907,4129,75,0,1952-03-31
3908,4131,48,1,1976-06-02
3909,4132,42,1,1962-10-15
3910,4133,42,0,1965-03-22
3911,4134,1,0,1954-02-12
3912,4136,31,1,1959-01-06
3913,4137,21,1,1949-08-30
3914,4138,11,0,1968-09-18
3915,4139,74,1,1969-07-20
3916,4140,70,1,1963-10-04
3917,4141,9,1,1970-03-18
3918,4142,36,1,1960-06-11
3919,4143,27,1,1955-08-24
3920,4144,27,0,1955-09-11
3921,4145,73,0,1922-12-02
3922,4146,9,0,1955-06-13
3923,4147,64,1,1972-12-23
3924,4148,64,0,1968-02-08
3925,4149,1,1,1979-03-07
3926,4150,1,0,1977-08-10
3927,4151,73,0,1926-07-17
3928,4152,73,1,1927-06-07
3929,4153,32,1,1956-04-12
3930,4154,32,0,1953-10-25
3931,4155,1,1,1923-05-13
3932,4156,5,0,1962-11-02
3933,4157,1,1,1972-05-09
3934,4158,35,0,1920-07-10
3935,4159,35,1,1913-12-06
3936,4160,16,0,1969-06-27
3937,4161,22,0,1972-09-09
3938,4163,4,1,1951-06-07
3939,4164,45,0,1924-10-22
3940,4165,53,1,1955-03-13
3941,4166,1,1,1947-02-26
3942,4167,6,0,1949-05-31
3943,4169,58,0,1980-02-19
3944,4170,58,1,1983-08-27
3945,4171,1,1,1980-05-18
3946,4172,1,0,1945-04-29
3947,4173,52,0,1978-06-04
3948,4174,63,1,1927-02-11
3949,4175,13,0,1965-01-06
3950,4176,32,1,1922-08-31
3951,4177,34,1,1935-12-25
3952,4178,32,1,1926-08-31
3953,4179,54,1,1920-07-29
3954,4180,63,1,1932-06-17
3955,4181,76,0,1964-05-15
3956,4182,16,1,1941-06-23
3957,4183,16,0,1940-11-13
3958,4184,8,0,1975-04-26
3959,4185,51,0,1964-04-23
3960,4186,38,1,1978-10-14
3961,4187,25,0,1967-08-28
3962,4188,1,1,1976-08-17
3963,4189,64,1,1941-12-07
3964,4190,17,1,1942-11-17
3965,4191,32,0,1957-01-06
3966,4192,72,1,1931-11-21
3967,4193,8,0,1937-02-28
3968,4194,63,0,1940-01-03
3969,4195,63,1,1945-07-30
3970,4196,55,0,1951-01-16
3971,4198,23,0,1954-10-17
3972,4199,23,1,1961-12-19
3973,4201,3,1,1977-07-19
3974,4202,3,0,1970-05-20
3975,4203,1,0,1967-01-08
3976,4204,1,1,1960-06-03
3977,4205,30,1,1935-02-05
3978,4206,22,1,1942-10-09
3979,4207,70,1,1938-03-02
3980,4209,70,0,1933-02-23
3981,4210,40,1,1979-09-15
3982,4211,22,0,1973-04-17
3983,4212,53,1,1945-05-27
3984,4213,64,0,1925-06-27
3985,4214,64,1,1921-07-03
3986,4215,49,0,1952-06-08
3987,4217,9,0,1951-06-25
3988,4218,48,0,1939-10-06
3989,4219,51,0,1944-01-04
3990,4220,33,1,1963-09-15
3991,4221,63,0,1941-09-26
3992,4222,60,1,1928-08-16
3993,4223,54,1,1970-05-30
3994,4224,42,0,1977-04-03
3995,4225,76,1,1977-08-08
3996,4226,31,1,1957-04-08
3997,4227,51,0,1963-12-24
3998,4229,36,1,1961-10-05
3999,4230,74,0,1961-11-11
4000,4231,1,0,1959-08-08
4001,4232,70,1,1971-02-15
4002,4233,46,1,1938-02-15
4003,4234,70,0,1972-11-08
4004,4235,9,0,1975-11-15
4005,4236,42,0,1962-01-17
4006,4237,16,0,1923-07-31
4007,4238,41,0,1971-04-26
4008,4239,70,1,1920-12-11
4009,4240,46,0,1960-10-21
4010,4241,20,0,1950-03-30
4011,4242,20,1,1954-04-27
4012,4243,7,1,1958-01-26
4013,4244,68,0,1922-08-12
4014,4245,68,1,1919-09-23
4015,4246,36,0,1980-09-09
4016,4247,26,0,1975-01-16
4017,4248,9,0,1975-05-07
4018,4249,52,1,1977-05-21
4019,4250,72,0,1961-09-06
4020,4251,44,1,1960-04-26
4021,4252,44,0,1953-05-28
4022,4253,16,0,1936-05-19
4023,4254,65,1,1972-03-05
4024,4255,66,0,1925-06-28
4025,4256,70,1,1957-03-29
4026,4257,1,0,1968-06-29
4027,4258,44,0,1966-05-11
4028,4259,10,0,1949-06-16
4029,4260,12,1,1967-06-01
4030,4261,34,0,1924-08-04
4031,4262,59,0,1925-04-24
4032,4263,73,0,1972-06-26
4033,4264,74,0,1971-06-21
4034,4265,59,1,1978-01-19
4035,4266,1,0,1974-01-26
4036,4267,24,0,1936-04-21
4037,4268,24,1,1928-06-11
4038,4269,45,0,1955-09-07
4039,4270,58,0,1972-02-05
4040,4271,58,1,1964-07-23
4041,4272,42,0,1978-08-30
4042,4273,18,0,1976-11-29
4043,4274,70,0,1937-05-24
4044,4275,49,0,1957-06-26
4045,4276,74,0,1973-08-05
4046,4277,74,1,1979-11-05
4047,4278,33,1,1949-11-18
4048,4279,51,1,1949-10-13
4049,4280,55,0,1944-01-08
4050,4281,54,1,1931-04-13
4051,4282,3,1,1932-06-09
4052,4283,27,1,1924-09-05
4053,4284,68,1,1946-11-26
4054,4285,68,0,1945-12-28
4055,4286,6,0,1965-09-28
4056,4287,62,0,1953-10-07
4057,4288,70,0,1946-03-08
4058,4289,66,1,1981-11-23
4059,4290,32,1,1947-03-09
4060,4291,58,0,1951-05-07
4061,4292,72,1,1952-07-19
4062,4293,4,0,1959-12-16
4063,4294,4,1,1956-06-22
4064,4295,18,1,1960-03-16
4065,4296,57,1,1925-11-06
4066,4297,57,0,1928-10-16
4067,4298,33,1,1920-04-18
4068,4299,50,0,1977-09-15
4069,4300,1,0,1977-11-15
4070,4301,14,0,1956-05-03
4071,4302,30,0,1944-01-04
4072,4303,21,0,1978-03-05
4073,4304,5,0,1945-06-15
4074,4305,40,0,1939-06-21
4075,4306,40,1,1940-10-17
4076,4307,1,1,1977-04-14
4077,4308,44,0,1970-01-10
4078,4309,39,0,1979-04-26
4079,4310,65,0,1925-05-30
4080,4311,59,1,1981-04-12
4081,4312,72,0,1979-10-20
4082,4313,53,0,1968-02-21
4083,4314,58,0,1925-05-24
4084,4315,74,0,1959-04-25
4085,4316,1,0,1943-08-26
4086,4317,53,0,1978-10-11
4087,4318,43,0,1942-09-11
4088,4319,43,1,1946-11-06
4089,4320,66,0,1958-11-04
4090,4321,19,0,1973-10-18
4091,4322,19,1,1970-10-01
4092,4323,40,1,1924-03-20
4093,4324,40,0,1918-07-22
4094,4325,55,1,1947-07-19
4095,4326,1,1,1930-09-20
4096,4327,1,0,1937-08-23
4097,4328,59,0,1976-06-13
4098,4329,64,0,1947-05-18
4099,4330,33,1,1921-07-02
4100,4331,5,1,1959-09-03
4101,4332,57,1,1936-01-11
4102,4333,1,1,1958-04-20
4103,4334,1,0,1954-02-19
4104,4335,54,0,1924-12-25
4105,4336,19,0,1969-08-02
4106,4337,48,1,1966-04-21
4107,4338,30,1,1944-10-25
4108,4339,59,0,1977-09-15
4109,4340,1,0,1949-07-18
4110,4341,76,1,1964-05-01
4111,4342,63,0,1918-04-07
4112,4343,27,0,1929-08-09
4113,4344,54,1,1925-06-15
4114,4345,18,0,1974-09-29
4115,4346,3,0,1973-09-20
4116,4347,54,0,1926-06-20
4117,4348,3,0,1978-04-17
4118,4349,1,0,1959-08-22
4119,4350,1,1,1966-08-20
4120,4352,72,1,1971-07-24
4121,4353,28,0,1979-09-19
4122,4354,28,1,1986-08-13
4123,4355,1,0,1938-12-29
4124,4358,70,1,1942-10-24
4125,4359,64,1,1950-08-02
4126,4360,19,0,1965-07-10
4127,4361,46,1,1955-05-04
4128,4362,50,1,1943-09-16
4129,4363,50,0,1951-07-01
4130,4364,22,1,1977-12-05
4131,4365,10,1,1961-05-12
4132,4367,14,1,1982-03-30
4133,4368,32,0,1977-10-21
4134,4369,53,1,1965-06-15
4135,4370,59,1,1939-06-28
4136,4371,32,1,1968-12-12
4137,4372,3,1,1933-10-11
4138,4373,51,1,1951-12-20
4139,4376,70,1,1954-03-05
4140,4377,48,1,1978-01-31
4141,4380,1,1,1931-05-13
4142,4381,56,1,1959-01-25
4143,4382,18,1,1980-10-20
4144,4383,21,1,1963-08-01
4145,4384,10,0,1973-01-12
4146,4385,21,0,1972-10-02
4147,4386,53,0,1945-12-27
4148,4387,52,1,1946-02-18
4149,4388,4,0,1936-09-16
4150,4389,10,0,1926-07-01
4151,4390,7,0,1972-04-29
4152,4393,1,0,1941-09-11
4153,4394,64,0,1975-12-30
4154,4395,36,0,1958-05-16
4155,4396,63,0,1974-11-07
4156,4397,63,1,1973-11-26
4157,4398,77,1,1958-07-23
4158,4399,61,0,1967-11-20
4159,4400,54,0,1959-08-29
4160,4401,8,1,1968-07-20
4161,4402,23,1,1929-04-11
4162,4403,36,0,1938-10-19
4163,4404,31,0,1951-04-09
4164,4405,47,0,1959-04-17
4165,4406,1,1,1954-11-01
4166,4407,70,1,1975-07-06
4167,4408,62,1,1923-05-19
4168,4409,62,0,1928-01-22
4169,4410,24,0,1976-01-12
4170,4411,54,1,1950-01-02
4171,4412,54,0,1952-11-26
4172,4413,74,1,1977-05-04
4173,4414,50,1,1933-06-19
4174,4415,4,1,1977-07-09
4175,4416,67,1,1970-12-25
4176,4417,1,1,1976-04-24
4177,4418,28,1,1970-05-19
4178,4420,55,1,1957-05-06
4179,4421,1,0,1944-06-27
4180,4422,76,0,1943-07-31
4181,4423,27,1,1918-05-24
4182,4424,21,1,1933-05-06
4183,4425,21,0,1936-10-15
4184,4426,26,0,1969-09-13
4185,4427,30,1,1940-11-03
4186,4428,38,1,1954-03-09
4187,4429,64,1,1945-04-02
4188,4430,64,0,1938-06-27
4189,4431,58,1,1930-09-30
4190,4432,1,0,1964-03-14
4191,4433,1,1,1968-02-22
4192,4434,64,1,1964-03-29
4193,4435,64,0,1965-10-30
4194,4436,27,1,1920-04-28
4195,4437,70,0,1961-10-26
4196,4438,70,1,1957-12-04
4197,4439,70,1,1975-03-25
4198,4440,33,1,1948-12-26
4199,4441,33,0,1943-10-07
4200,4442,23,0,1921-04-29
4201,4444,77,1,1969-03-28
4202,4445,77,0,1964-04-14
4203,4446,71,0,1950-10-11
4204,4447,71,1,1957-08-16
4205,4448,72,0,1942-05-02
4206,4449,8,1,1949-11-08
4207,4450,67,0,1949-01-05
4208,4451,50,0,1927-10-19
4209,4452,70,0,1924-06-08
4210,4453,61,0,1976-05-29
4211,4454,61,1,1976-02-09
4212,4455,70,1,1976-07-29
4213,4456,30,1,1936-10-23
4214,4457,1,1,1943-01-17
4215,4458,22,0,1950-12-23
4216,4459,1,0,1962-05-21
4217,4460,1,1,1957-02-24
4218,4461,54,0,1957-04-22
4219,4462,1,1,1977-09-13
4220,4463,76,1,1923-08-17
4221,4464,53,1,1964-11-19
4222,4465,74,1,1937-06-02
4223,4466,75,0,1922-10-07
